Artist	Songname	Album	EmbUrl
Franz Joseph Haydn	"Haydn: Symphony No. 94 in G Major, Hob. I:94 ""Surprise"": IV. Allegro di molto"	"Haydn: Symphonies Nos 94 ""Surprise"" & 104 ""London"""	https://open.spotify.com/track/3ywsgxwRMClaMZLa18UVu3
Franz Joseph Haydn	"Mass No. 7 in B-Flat Major, Hob.XXII:7, ""Missa brevis Sancti Joannis de Deo"", ""Kleine Orgelsolomesse"" (Little Organ Mass): Kyrie"	Haydn: Kleine Orgelsolomesse - Theresienmesse	https://open.spotify.com/track/4C4N6OfHzI2gGG2GihiWmu
Franz Joseph Haydn	Concerto for Trumpet and Orchestra, in E-flat Major Hob.VIIe: 1: I. Allegro	Wynton Marsalis: The London Concert	https://open.spotify.com/track/27VuwTyDyyxXY8Cnl2ZUNO
Franz Joseph Haydn	The Seven Last Words of Christ, Hob.XX:2: The Seven Last Words of Christ, Hob.XX:2: Sonata II. Fürwahr, ich sag' es dir. Grave e cantabile	Haydn: The Seven Last Words of Christ, Hob.XX:2 (Die sieben letzten Worte unseres Erlösers am Kreuze, Hob.XX:2)	https://open.spotify.com/track/0b5ErGJr4brN0Es73O2BS3
Franz Joseph Haydn	Cello Concerto No. 2 in D Major, Hob. VIIb:2: III. Rondo – Allegro	Haydn: Cello Concertos	https://open.spotify.com/track/4ofb3jwDQIrnOudulTLxgR
Franz Joseph Haydn	Concerto for Cello and Orchestra in D Major, Hob.VIIb:2: Concerto for Cello and Orchestra in D Major, Hob.VIIb:2: I. Allegro moderato	Haydn: Cello Concertos	https://open.spotify.com/track/5XNAL6XHnU1VaswYKQ9co1
Franz Joseph Haydn	"Symphony No. 85 in B-Flat Major, Hob.I:85, ""La reine"" (The Queen): II. Romanza"	Haydn: Symphonies, Vol. 5 (Nos. 85, 92, 103)	https://open.spotify.com/track/657juXCR9dQFwOq4e9c1Ls
Franz Joseph Haydn	Piano Trio No. 39: Piano Trio No. 39: I. Andante	Haydn: Piano Trios	https://open.spotify.com/track/1d0mVkzYmxp822pjE2JVrM
Franz Joseph Haydn	Sonata in D Major, Hob. XVI:37: II. Largo e sostenuto	Haydn & Scarlatti: Chiaro e scuro	https://open.spotify.com/track/3QAy6Mog08zbI2puUi6PE5
Franz Joseph Haydn	"Haydn: Symphony No. 96 in D Major, Hob. I 96, ""Miracle"": I. Adagio - Allegro"	Haydn: Symphony No.96 in D 'Miracle'	https://open.spotify.com/track/2KnTgwfXUw3XW3kgGifp1S
Franz Joseph Haydn	"Symphony No. 45 in F-Sharp Minor, Hob. I:45, ""Farewell"": I. Allegro assai"	Haydn: Symphonies, Vol. 4 (Nos. 45, 48, 102)	https://open.spotify.com/track/6aYJpLwpu2oHdL5LaLyYhb
Franz Joseph Haydn	The 7 Last Words of Christ, Op. 51: L'introduzione. Maestoso ed adagio, Hob. III:50	Haydn: The 7 Last Words of Jesus Christ, Op. 51 & String Quartet No. 68 in D Minor, Op. 103	https://open.spotify.com/track/27PZ9hcsLL3vwtUDkKeEYO
Franz Joseph Haydn	"Symphony No. 83 in G Minor, Hob.I:83, ""La poule"" (The Hen): I. Allegro spiritoso"	Haydn: Symphonies, Vol. 2 (Nos. 83, 94, 101)	https://open.spotify.com/track/18KWZxWqMXe4EPvpNqPrHl
Franz Joseph Haydn	"Mass No. 10 in C Major, Hob. XXII:9, ""Paukenmesse"": Agnus Dei: Agnus Dei"	"Haydn, J.: Masses, Vol. 4 - Masses Nos. 8, ""Mariazellermesse"" and 10, ""Paukenmesse"""	https://open.spotify.com/track/1bq75wU8N637kNKO3xDjv9
Franz Joseph Haydn	"Symphony No. 104 in D Major, Hob. I:104 ""London"": III. Menuet - Trio"	Haydn: Symphonies, Vol. 3 (Nos. 44, 88, 104)	https://open.spotify.com/track/0ghvVQp9UnF1w77DQzwpkw
Franz Joseph Haydn	"Symphony No. 92 in G Major, Hob. 1:92 ""Oxford Symphony"": I. Adagio - Allegro spiritoso"	Haydn: Symphonies Nos. 92, 93, & 97-99	https://open.spotify.com/track/6su8WsxgKHN7wm93zIZQ7q
Franz Joseph Haydn	Die Jahreszeiten (The Seasons), Hob.XXI:3: Der Frühling (Spring): Introduction and Recitative: Seht, wie der strenge Winter (Simon, Lukas, Hanne)	Haydn: Jahreszeiten (Die) (The Seasons)	https://open.spotify.com/track/31rSq25KqkGfm1P0JRwLqQ
Franz Joseph Haydn	Haydn : Stabat Mater Hob.XXbis : VIII Sancta Mater, istud agas [Soprano, Tenor]	Haydn Edition Volume 5 - Masses, Stabat Mater, Seven Last Words	https://open.spotify.com/track/6XYs4SWR0uDPhTCK6cwNlD
Franz Joseph Haydn	"Symphony No. 44 in E Minor, Hob.I:44, ""Trauersinfonie"" (Mourning): II. Menuet and trio"	Haydn: Symphonies, Vol. 3 (Nos. 44, 88, 104)	https://open.spotify.com/track/2PauahNl6G2hhsBC96MQ8O
Franz Joseph Haydn	The Creation, Hob. XXI:2: Part I, No.1: Die Vorstellung des Chaos (The Representation of Chaos)	Haydn: Schöpfung (Die) (The Creation)	https://open.spotify.com/track/4YXav47p5xlYvZcq9a57Wb
Franz Joseph Haydn	"Mass No. 13 in B-Flat Major, Hob.X XII:13 ""Schöpfungsmesse"": Agnus Dei: Agnus Dei"	Haydn: Missa brevis (1805 revision) - Creation Mass	https://open.spotify.com/track/047cz849oDJYhXkkWmFqDh
Franz Joseph Haydn	Keyboard Sonata No. 53 in E Minor, Hob.XVI:34: III. Vivace molto	Haydn: Piano Sonatas Nos. 53-56 and 58   Un Piccolo Divertimento	https://open.spotify.com/track/4rQ6qF0SJenQAKjns8i4Hg
Franz Joseph Haydn	"Symphony No. 82 in C Major, Hob.I:82, ""L'ours"" (The Bear): IV. Finale: Vivace"	Haydn: Symphonies, Vol. 1 (Nos. 82, 96, 100)	https://open.spotify.com/track/5hOJpQ5zb0L0m7GmdZrIwN
Franz Joseph Haydn	Keyboard Trio No. 24 in D Major, Hob.XV:24: III. Allegro, ma dolce	Haydn: Piano Trios, Vol. 1	https://open.spotify.com/track/6BKiG4kcgRajKUopQBgb2z
Franz Joseph Haydn	"Haydn: Symphony No. 94 in G Major, Hob. I:94 ""Surprise"": III. Menuetto. Allegro molto - Trio"	"Haydn: Symphonies Nos 94 ""Surprise"" & 104 ""London"""	https://open.spotify.com/track/20MBTOOid2UTtIMpr16BIt
Franz Joseph Haydn	Symphony No. 98 in B-Flat Major, Hob.I:98: II. Adagio	HAYDN: Symphonies, Vol. 14 (Nos. 97, 98)	https://open.spotify.com/track/3ztDaaQa6SW8tP9YbhVTOp
Franz Joseph Haydn	"Die Jahreszeiten, Hob. XXI:3 - Der Frühling: 8. Freudenlied mit abwechselndem Chor der Jugend, ""Oh, wie lieblich ist der Anblick"""	Haydn: Die Jahreszeiten	https://open.spotify.com/track/3Eq1DQCoKDgM7JzbRQHOB2
Franz Joseph Haydn	Haydn: Cello Concerto No. 2 in D Major, Op. 101, Hob. VIIb:2: II. Adagio	Haydn: Cello Concertos	https://open.spotify.com/track/20SEyo1jCgiYxgAabS9W7U
Franz Joseph Haydn	"Symphony No. 92 ""Oxford"""	Haydn: Oxford & London Symphonies; Mozart: Paris Symphony	https://open.spotify.com/track/60Sk7ESccRn36ALKYdRuMX
Franz Joseph Haydn	Keyboard Concerto No. 10 in F Major, Hob.XVIII:7: II. Adagio	Haydn, J.: Keyboard Concertos	https://open.spotify.com/track/1nf7PUgF6iTRsbPu3t6uxO
Franz Joseph Haydn	Keyboard Trio No. 27 in C Major, Hob.XV:27: III. Finale: Presto	Haydn: Piano Trios, Vol. 2	https://open.spotify.com/track/4l6azBCTc584kPCK7VOo6w
Franz Joseph Haydn	Symphony No. 99 in E-Flat Major, Hob. I:99: IV. Finale. Vivace	HAYDN: Symphonies, Vol. 18 (Nos. 80, 81, 99)	https://open.spotify.com/track/0ciWtFtg7EgkbpgLt7QCXk
Franz Joseph Haydn	"Symphony No. 92 ""Oxford"""	Haydn: Oxford & London Symphonies; Mozart: Paris Symphony	https://open.spotify.com/track/0aiRnKWGVpxE4VD07hj2XA
Franz Joseph Haydn	Concerto for Trumpet and Orchestra, in E-flat Major Hob.VIIe: 1: II. Andante	Wynton Marsalis: The London Concert	https://open.spotify.com/track/3LK6ejlzAPgknRdoGA9jkl
Franz Joseph Haydn	Fantasia in C Major, Hob. XVII:4: Fantasia in C Major (Capriccio), Hob.XVII:4	Haydn: Piano Sonatas Nos. 17, 19 and 28   Arietta Con 12 Variazioni	https://open.spotify.com/track/0QxUouNig8aqWxcgXOrkUJ
Franz Joseph Haydn	Keyboard Concerto in F Major, Hob.XVIII:3: II. Largo cantabile	Haydn: Piano Concertos, Hob.Xviii:3,4,9,11	https://open.spotify.com/track/60uGdH8uQxV40AZsSN9GQT
Franz Joseph Haydn	"Symphony No. 104 in D Major, Hob. I:104 ""London"": I. Adagio - Allegro"	Haydn: Symphonies, Vol. 3 (Nos. 44, 88, 104)	https://open.spotify.com/track/6lvWr4Ji1wXWPUTKO3c5rD
Franz Joseph Haydn	Keyboard Sonata in C Major, Op. 79, Hob. XVI:50: I. Allegro	Haydn: Piano Sonatas Nos. 59-62	https://open.spotify.com/track/19JsOOPlPBwThQReDZ40Q1
Franz Joseph Haydn	"Haydn: Symphony No. 96 in D Major, Hob. I 96, ""Miracle"": II. Andante"	Haydn: Symphony No.96 in D 'Miracle'	https://open.spotify.com/track/7qcCRaa1QdU5bb1DE14VZ9
Franz Joseph Haydn	"Haydn: Mass in D Minor, Hob. XXII 11, ""Nelsonmesse"": I. Kyrie (Chorus, Sopranos, Alto, Tenor, Bass). Allegro moderato"	Haydn: Masses	https://open.spotify.com/track/7k22R54vbVSv6QnPVLHjBW
Franz Joseph Haydn	"Piano Trio in G Major, Op. 82 No. 2, Hob. XV:25 ""Gypsy"": III. Finale: Rondo all'ongarese"	Haydn: Piano Trios, Vol. 1	https://open.spotify.com/track/24bWKvHuyZMD0aJdFwkBGI
Franz Joseph Haydn	String Quartet, Op. 76, No. 4 in B-Flat Minor, 'Sunrise': I. Allegro con spirito	Haydn's Nature	https://open.spotify.com/track/6P1gWrlBHEy2A6Er26Lqwl
Franz Joseph Haydn	Violin Concerto in C Major, Hob.VIIa:1: II. Adagio	Haydn, J.: Violin Concertos, Hob. Viia: 1, 3, 4	https://open.spotify.com/track/0JiZzeiXVv1jmIo9x28glV
Franz Joseph Haydn	"Mass No. 5 in E-Flat Major, Hob.XXII:4, ""Missa in honorem BVM"", ""Missa Sancti Josephi"", ""Grosse Orgelsolomesse"": Agnus Dei"	Haydn: Grosse Orgelsolomesse - Heiligmesse	https://open.spotify.com/track/3Cw9A1Vr8NGsr5NyHlc7nO
Franz Joseph Haydn	"Symphony No. 103 in E-Flat Major, Hob.I:103, ""Drumroll"": I. Adagio - Allegro con spirito"	Haydn: Symphonies, Vol. 5 (Nos. 85, 92, 103)	https://open.spotify.com/track/2pqpOea7leLVyBSHkUCUcu
Franz Joseph Haydn	Cello Concerto No. 1 in C Major, Hob. VIIb:1: I. Moderato	Haydn: Cello Concertos (Remastered)	https://open.spotify.com/track/07Oij3AVn2iUvRZOq9I8bb
Franz Joseph Haydn	"Mass No. 10 in C Major, Hob. XXII:9, ""Paukenmesse"": Gloria. Qui tollis peccata mundi"	"Haydn, J.: Masses, Vol. 4 - Masses Nos. 8, ""Mariazellermesse"" and 10, ""Paukenmesse"""	https://open.spotify.com/track/2b5Zv9dbs7huaba2qQJELC
Franz Joseph Haydn	Keyboard Concertino in C Major, Hob.XIV:11: I. Vivace	Haydn: Piano Concertos, Hob.Xviii:3,4,9,11	https://open.spotify.com/track/2Voa5gb8xPPI3PyG165WBS
Franz Schubert	Schubert: Ave Maria, D. 839	Schubert: Av Maria, Die Forelle, Heidenröslein & Other Lieder	https://open.spotify.com/track/3eLlW0GegkXy3o92t51xaJ
Franz Schubert	4 Impromptus, D. 899, Op. 90: No. 3 in G-Flat Major	Schubert: Impromptus, D. 899 (Op. 90) & D. 935 (Op. 142)	https://open.spotify.com/track/5nyjJE5icW9rkqFGTZVhYR
Franz Schubert	Mass No. 2 in G Major, D. 167: Agnus Dei	Schubert, F.: Masses Nos. 2 and 4   Deutsche Messe	https://open.spotify.com/track/1K8POPzubVVaiJ6qoo4wbT
Franz Schubert	"Alfonso und Estrella, D. 732: Overture, ""Rosamunde"""	Schubert, F.: Overtures (Complete), Vol. 2	https://open.spotify.com/track/4bd0oEaxJni9XLXcobQB4Y
Franz Schubert	Schubert: String Quintet in C Major, D. 956: II. Adagio	Schubert: Quintet and Lieder	https://open.spotify.com/track/25mDxI046ioWDZZgSF2MYT
Franz Schubert	Winterreise D.911: Erste Abteilung: Gute Nacht	Schubert: Winterreise D.911	https://open.spotify.com/track/4czjSVTWBP3JiEYBA9Guad
Franz Schubert	Violin Sonata in G Minor, Op. 137 No. 3, D. 408: IV. Allegro moderato	Schubert: 3 Violin Sonatas, Op. 137	https://open.spotify.com/track/0Qw0OjeLJ29Mg9FWbD4z6L
Franz Schubert	Symphony No. 2 in B-Flat major, D. 125: II. Andante	Schubert: Symphony No. 1 & 2	https://open.spotify.com/track/5Q6P1DQGtytOnMUCyvlBS2
Franz Schubert	Schubert: Symphony No. 1 in D Major, D. 82: II. Andante	"Schubert - Symphonies Nos. 1 & 6 ""Unfinished"""	https://open.spotify.com/track/66FSkKmgnMet1SQWsd3T6h
Franz Schubert	Introduction and Variations for Flute and Piano in E Minor, D. 802 Op. posth. 160: No. 3, Variation I	Beethoven, Schubert, Weber: Works for Flute and Piano	https://open.spotify.com/track/6kjMfRBEqmySWZiqndkzhC
Franz Schubert	"Die Zauberharfe, D. 644: Overture, ""Rosamunde"""	Schubert, F.: Overtures (Complete), Vol. 2	https://open.spotify.com/track/7JNYmwkVIElPvOd8KDz5GC
Franz Schubert	Der Gondelfahrer, Op. 28, D.809	Schubert: Male Choruses	https://open.spotify.com/track/7ulFzeemDntVFHFQyJIRFB
Franz Schubert	Symphony No. 2 in B-Flat Major, D.125: I. Largo — Allegro vivace	Schubert: Symphony No. 2	https://open.spotify.com/track/4UxYzsmPu7HZ791dBjefLc
Franz Schubert	Auf der Bruck, Op. 93, No. 2, D. 853a	Schubert: Lied Edition 11 - North German Poets	https://open.spotify.com/track/51Q5dPv2BdGrbmRyhvdfWP
Franz Schubert	Im Frühling, Op. 101, No. 1, D. 882: Im Fruhling, D. 882	Schubert: Lied Edition 11 - North German Poets	https://open.spotify.com/track/0LC1ap49AqHamIXUY8ytCN
Franz Schubert	Nacht und Traume, D. 827	Schubert: Lied Edition 15 - Friends, Vol. 2	https://open.spotify.com/track/5VpO9oiRQpHuoUaO4G8AVb
Franz Schubert	An den Mond, Op. 57, No. 3, D. 193: An den Mond (Geuss, lieber Mond), D. 193	Schubert: Lied Edition 20 - Poets of Sensibility, Vol. 3	https://open.spotify.com/track/5Qx7Zi6y8iMFz5vS7Lcb2a
Franz Schubert	"Symphony No. 9 in C Major, D. 944 ""Great"": I. Andante - Allegro ma non troppo - Più moto"	"Schubert: Symphony No. 8 in B Minor, D. 759 ""Unfinished"" & Symphony No. 9 in C Major, D. 944 ""Great"""	https://open.spotify.com/track/4Ocxw6uK427Z38HATp2ghs
Franz Schubert	Wohin?, Op. 25, No. 2, D. 795	Schubert Sessions: Lieder with Guitar	https://open.spotify.com/track/5lr5TbocNLOgf4FAH2Wi3d
Franz Schubert	Der Hirt auf dem Felsen, Op. 129, D. 965	Schubert: Lied Edition 26 - Romantic Poets, Vol. 3	https://open.spotify.com/track/17GXyzGzRAi47XroCPda40
Franz Schubert	Heidenröslein, Op. 3, No. 3, D. 257: Heidenroslein, Op. 3, No. 3, D. 257	Schubert: Lied Edition 3 - Goethe, Vol. 1	https://open.spotify.com/track/5aCaux5Hnnd45pnnjHC4by
Franz Schubert	Mass No. 6 in E-Flat Major, D. 950: Sanctus: Sanctus Dominus	Schubert: Mass No. 6 in E-Flat Major   Stabat Mater	https://open.spotify.com/track/3CVT9jxiplhvw9ynS5CDH6
Franz Schubert	Octet in F Major, D. 803: III. Allegro vivace - Trio	Schubert: Octets, D. 803 and D. 72	https://open.spotify.com/track/4S9EGbpepcCMsNux1W314Z
Franz Schubert	String Quintet in C Major, Op. 163, D. 956: II. Adagio	Schubert: String Quintet in C Major   String Trio in B-Flat Major	https://open.spotify.com/track/5cYneFoq3QPdoQkVIoLEvH
Franz Schubert	Schwanengesang, D. 957: Schwanengesang, D. 957: Ständchen	Schubert: Schwanengesang	https://open.spotify.com/track/2egYFLjRGuzt8lYM1Yznz2
Franz Schubert	"Arpeggione Sonata in A Minor, D. 821, ""Arpeggione"": I. Allegro moderato"	Schubert: Arpeggione Sonata   Schumann: Fantasiestücke	https://open.spotify.com/track/3cZo0kMDKVpybhAkJVU57p
Franz Schubert	"Symphony No. 9 in C Major, D. 944 ""Great"": II. Andante con moto"	"Schubert: Symphony No. 8 in B Minor, D. 759 ""Unfinished"" & Symphony No. 9 in C Major, D. 944 ""Great"""	https://open.spotify.com/track/4HLN0plDb30UwLJSHgxJQQ
Franz Schubert	"Piano for Four Hands, D. 947, ""Lebensstürme"": Allegro in A Minor"	Schubert: Piano Music for Four Hands	https://open.spotify.com/track/1KVaMoHoYd4BGv6KQKuy5t
Franz Schubert	An die Musik, Op. 88, No. 4, D. 547	Schubert: Lied Edition 9 - Friends, Vol. 1	https://open.spotify.com/track/4b04qufe27HOs0zGRGkNNC
Franz Schubert	"Schubert: Wiegenlied, D. 498: ""Schlafe, schlafe""(Langsam)"	Schubert: Lieder	https://open.spotify.com/track/4J4TWCAQOp4eFBitzkkpvR
Franz Schubert	"Piano Quintet in A Major, D. 667, Op. 114 ""Trout"": IV. Tema con variazioni. Andantino"	"Schubert: Piano Quintet in A Major, D. 667 ""Trout"" - Mozart: Clarinet Quintet in A Major, K. 581"	https://open.spotify.com/track/27zDvwytPIiMdGpqFOkQTJ
Franz Schubert	Mass No. 1 in F Major, D. 105: Agnus Dei: Agnus Dei, qui tollis peccata mundi	Schubert: Masses Nos. 1 & 3	https://open.spotify.com/track/4wgFUw9OwJeGRFvIRrqKVX
Franz Schubert	Symphony No. 3 in D Major, D. 200: II. Allegretto (Live)	"R. Schumann: Symphony No. 1, Op. 38 ""Spring"" - Schubert: Symphony No. 3, D. 200 (Live)"	https://open.spotify.com/track/1ePX4ayS80SUWOQZReBwQt
Franz Schubert	Schubert : Ballet Music from Rosamunde D797 : II Andantino	Harnoncourt conducts Schubert	https://open.spotify.com/track/6BSuH9ukp7K73CVLyvB4Ks
Franz Schubert	Symphony No. 6 in C Major, D. 589: I. Adagio. Allegro	Schubert: Symphony No. 5   Symphony No. 6   Overture in C Major	https://open.spotify.com/track/5n2CXMi5TgTrS9MxxFC5u5
Franz Schubert	Fantasy in C Major, D. 934	Schubert: Violin Sonatas & Fantasy in C Major	https://open.spotify.com/track/3EqGhxpO0ILnUbyAwjY2Dz
Franz Schubert	Schubert: Symphony No. 1 in D Major, D. 82: III. Menuetto (Allegro) - Trio	"Schubert - Symphonies Nos. 1 & 6 ""Unfinished"""	https://open.spotify.com/track/5EpjTIuqFdXQM2HATcow9v
Franz Schubert	Auf dem Strom, Op. 119, D. 943: Auf dem Strom, D. 943	Schubert: Lied Edition 2 - Schwanengesang	https://open.spotify.com/track/6NrMwKsWu5pCtVHemweJer
Franz Schubert	Overture in C Major in Italian Style, Op. 170, D. 591	Schubert: Symphony No. 5   Symphony No. 6   Overture in C Major	https://open.spotify.com/track/7gL4uJ2bTX0TL5GjBmbvBS
Franz Schubert	Violin Sonata in A Minor, Op. 137 No. 2, D. 385: I. Allegro moderato	Schubert: Violin Sonatas & Fantasy in C Major	https://open.spotify.com/track/6kmK269VzYJy18GzWOCnVd
Franz Schubert	"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": II. Andante con moto"	"Schubert: Symphony No. 8 in B Minor, D. 759 ""Unfinished"" & Symphony No. 9 in C Major, D. 944 ""Great"""	https://open.spotify.com/track/6WIABwSr2Kc7GvyiPutt9F
Franz Schubert	Trout Quintet: Andante	Schubert: Trout Quintet	https://open.spotify.com/track/1U9KqLPDGaQoONW8bcONko
Franz Schubert	"Piano Quintet in A Major, D. 667, Op. 114 ""Trout"": V. Allegro giusto"	"Schubert: Piano Quintet in A Major ""Trout"", Arpeggione Sonata in A Minor & Piano Trio in E-Flat Major ""Notturno"""	https://open.spotify.com/track/7CJPkeKl25RXxuMYeaCByE
Franz Schubert	Octet in F Major, D. 803: IV. Andante with variations	Schubert: Octets, D. 803 and D. 72	https://open.spotify.com/track/3qr6Q9ud3XL43pFruOihRg
Franz Schubert	String Quartet No. 13 in A Minor, Op. 29 No. 1, D. 804: I. Allegro ma non troppo	Schubert: String Quartets Nos. 10 & 13	https://open.spotify.com/track/3Kl3KMDm4W0lbm4XJYy6Zy
Guillaume Dufay	Saltarello - Guillaume Dufay   Jordi Savall	The Borgia Dynasty	https://open.spotify.com/track/5BHAKNY4j859CUXlCjsgaP
Guillaume Dufay	Isorhythmic Motets: Apostolo glorioso - Cum tua doctrina - Andreas, Christi famulus	Dufay: O gemma lux	https://open.spotify.com/track/7nTwlmrw5dRthSvSTmCsKa
Guillaume Dufay	Se la face ay pale	Sacred And Secular Music From Renaissance Germany	https://open.spotify.com/track/6FBypqcjRWD6vlIEAFtuMi
Guillaume Dufay	O tres piteulx – Omnes amici eius	La contenance angloise	https://open.spotify.com/track/7iQdTFJtemOPPiokQXyh2L
Guillaume Dufay	Ecclesiae militantis	Renaissance & Baroque Music	https://open.spotify.com/track/3d0Jc93Kv2qnGw1vrzIcdN
Guillaume Dufay	Franc cuer Gentil	c.1300-c.2000	https://open.spotify.com/track/1fa6ylvMVU3WO14qIXqJUx
Guillaume Dufay	"Missa ""Se la face ay pale"": V. Agnus Dei"	Du Fay: Les messes à teneur	https://open.spotify.com/track/3RKIkjJrm5x1OWlDNSuTsU
Guillaume Dufay	O proles Hispanie - O sidus Hispanie	Impermanence	https://open.spotify.com/track/5sWFKcZYiD83vwMLAAahfJ
Guillaume Dufay	Dufay: Ce moys de may	Essential Renaissance	https://open.spotify.com/track/2feW3HQR89ptD3iKEhk1SN
Guillaume Dufay	Ave maris stella	Dufay: Motets	https://open.spotify.com/track/74ZO67W83WAwvOopHFiQ7j
Guillaume Dufay	Chansons (arr. for voice and chamber ensemble): Vergene bella	Dufay: Chansons	https://open.spotify.com/track/453wdyxY7o5r844xs8Q81O
Guillaume Dufay	Missa L'homme arme: Kyrie	Dufay: Missa L' Homme Arme	https://open.spotify.com/track/2Lu4A1yRyvG56B1rgKx8Q7
Guillaume Dufay	Lamentio Sanctae Matris Ecclesiae Constantinopolitanae	Venezia Millenaria	https://open.spotify.com/track/0XVYfpZcdnvFxk5dSvOjrx
Guillaume Dufay	Nuper rosarum flores   Terribilis est	Dufay, G.: Vocal Music (Quadrivium)	https://open.spotify.com/track/5x3XZeWbj1vFLG9hSQLbYi
Guillaume Dufay	Missa Sancti Jacobi: IX. Communio, Vos qui secuti estis me	Dufay: Missa sancti iacobi	https://open.spotify.com/track/3PJLHakikTjh618SjG8QhT
Guillaume Dufay	Balsamus et Munda Cera	Balsam	https://open.spotify.com/track/43oge5gTbhnXsZjXda7w6T
Guillaume Dufay	Convertimini ad me   Audi, benigne Conditor	Dufay: Hymns With Introductory Plainchant From the Cambrai Antiphonal	https://open.spotify.com/track/14yNzaczHqibD0hpOLz1Is
Guillaume Dufay	Ce moys de may	Binchois & Dufay: Le Champion des Dames	https://open.spotify.com/track/7uIzpO1qrgdHY5MMBDEXeb
Guillaume Dufay	Flos florum	Dufay: Flos Florum. Motets, Hymns, Antiphons (Alpha Collection)	https://open.spotify.com/track/2vZ5DS0drDN0BTWbD4O0sm
Guillaume Dufay	J'attendray tant qu'il vous playra	Ma fin est mon commencement (Polyphonies des XIVème et XVème siècles)	https://open.spotify.com/track/5nUeQgyeNPqgYmLsJ49RYl
Guillaume Dufay	Mass for St. Anthony of Padua: Gradual. Os justi meditabitur sapientiam	Gloriosus Franciscus: The Music for St. Francis from the 13th to the 16th Century	https://open.spotify.com/track/0dH12i3bIkl5pA0BiAF9zf
Guillaume Dufay	"Missa ""Ecce ancilla Domini   Beata es Maria"": I. Kyrie"	Du Fay: Les messes à teneur	https://open.spotify.com/track/0yNbcON3iY5ALEpzkvfBJx
Guillaume Dufay	Trop lonc temps ai este en desplaisir	O Lux Beata (Renaissance Harp Music)	https://open.spotify.com/track/23omcHyB4excTM45V2QOFe
Guillaume Dufay	Ave Regina celorum: Ave Regina celorum	Scattered Rhymes (Tarik O'Regan, Guillaume de Machaut, Gavin Bryars)	https://open.spotify.com/track/1A50Oxw5XudFr23G3kLA4v
Guillaume Dufay	Adieu ces bons vins de Lannoys	Discover Early Music	https://open.spotify.com/track/3mxSxVTqSKDVQo3cEQdPjr
Bruno Mars	Young Girls	Unorthodox Jukebox	https://open.spotify.com/track/3G5iN5QBqMeXx3uZPy8tgB
Bruno Mars	Locked out of Heaven	Unorthodox Jukebox	https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh
Bruno Mars	Gorilla	Unorthodox Jukebox	https://open.spotify.com/track/2ih2U8ttFzCjnQ5njF3SrR
Bruno Mars	Treasure	Unorthodox Jukebox	https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7
Bruno Mars	Moonshine	Unorthodox Jukebox	https://open.spotify.com/track/30raivfq7rSt5nKltiHfzG
Bruno Mars	When I Was Your Man	Unorthodox Jukebox	https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh
Bruno Mars	Natalie	Unorthodox Jukebox	https://open.spotify.com/track/0inMKhbKWOTDA9UBUAKoU6
Bruno Mars	Show Me	Unorthodox Jukebox	https://open.spotify.com/track/2tCPIp83mRXvVTytTAf1W4
Bruno Mars	Money Make Her Smile	Unorthodox Jukebox	https://open.spotify.com/track/6FPQabaldvKE5cjqRfY9Os
Bruno Mars	If I Knew	Unorthodox Jukebox	https://open.spotify.com/track/7lXOqE38eCr979gp27O5wr
Michael Jackson	Wanna Be Startin' Somethin'	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/2kulOHR2XY6YDZCWXb38hn
Michael Jackson	Baby Be Mine	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/3bMveJpCPytU79V5A61Bb7
Michael Jackson	The Girl Is Mine (with Paul McCartney)	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/1diEQsD8PJC9hXB5Gpfgtn
Michael Jackson	Thriller	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
Michael Jackson	Beat It	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj
Michael Jackson	Billie Jean	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5
Michael Jackson	Human Nature	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/35lAjvsvS9k9HHuP1fjDT8
Michael Jackson	P.Y.T. (Pretty Young Thing)	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/5lA3pwMkBdd24StM90QrNR
Michael Jackson	The Lady in My Life	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/4OpwADjlTmeRSWHkUrGXpz
Michael Jackson	The Girl Is Mine 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/3P5LP0QEswwTGJSlESoeB5
Michael Jackson	P.Y.T. (Pretty Young Thing) 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix feat. willi.i.am	Thriller 25 Super Deluxe Edition	https://open.spotify.com/track/4tYeov7pG1Hk1xaRP94Io5
