Artist	Songname	Album	EmbUrl
Johann Sebastian Bach	Concerto in D Minor for Two Violins, BWV 1043: Concerto in D Minor for Two Violins, BWV 1043: I. Vivace	J.S. Bach: Solo & Double Violin Concertos	https://open.spotify.com/embed/track/3p6MzX67qzgzgHlGaq62HM
Wolfgang Amadeus Mozart	Piano Concerto No.20 in D minor, K.466: 2. Romance - Live At Severance Hall, Cleveland   2010	Mozart: Piano Concertos No.20 in D minor, K.466 & No.27 in B flat, K.595	https://open.spotify.com/embed/track/5iNbFdlGQ7d1y2HfIfvdNP
Wolfgang Amadeus Mozart	Piano Sonata No. 15 in F Major, K. 533: III. Rondo	Mozart: Piano Sonatas, Vol. 3	https://open.spotify.com/embed/track/6zsDYkoCRpnBC8ky7PBXR2
Wolfgang Amadeus Mozart	Piano Concerto No.27 in B flat, K.595: 2. Larghetto	Mozart: Piano Concertos No.20 in D minor, K.466 & No.27 in B flat, K.595	https://open.spotify.com/embed/track/2TDYhUsCuLEK0mkPZCYKPV
Wolfgang Amadeus Mozart	Symphony No. 40 in G Minor, K. 550: I. Allegro molto	Mozart: Symphonies Nos. 40, 28 and 31	https://open.spotify.com/embed/track/1O2hifLpcfAItR4rbPZMZo
Wolfgang Amadeus Mozart	Sonata For Piano And Violin In E Minor, K.304: 2. Tempo di minuetto	Mozart: Violin Sonatas K.301, 304, 376 & 526	https://open.spotify.com/embed/track/4DsbdOinvRPoD2ax4DhxMU
Wolfgang Amadeus Mozart	Clarinet Concerto in A Major, K. 622: III. Rondo (Allegro)	Mozart: Clarinet Concerto K.622; Flute & Harp Concerto K.299	https://open.spotify.com/embed/track/2Gek7Zx0Da783vx8pGC5nV
Wolfgang Amadeus Mozart	Symphony No.25 in G minor, K.183: 1. Allegro con brio	Mozart: Symphony No. 40, 41 & 25	https://open.spotify.com/embed/track/64ta7ZvTJeThz7Ns4LmAHS
Wolfgang Amadeus Mozart	Oboe Concerto in C Major, K. 314: I. Allegro aperto - Cadenza: Randall Wolfgang	Mozart: Horn Concertos Nos.2 & 3; Oboe Concerto; Bassoon Concerto	https://open.spotify.com/embed/track/1YaRs2I2Qzxykq0YSwG2NE
Wolfgang Amadeus Mozart	Fantasia in D Minor, K.397	Mozart: Piano Sonatas K.310, K.311 & K.533/494	https://open.spotify.com/embed/track/7IHEJdJhju1F2rhIiwgawx
Wolfgang Amadeus Mozart	Le nozze di Figaro, K. 492, Act II No. 12: Arietta - Voi, che sapete	Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro)	https://open.spotify.com/embed/track/0TTNwVdKcuH9ATbqugYEAq
Wolfgang Amadeus Mozart	Mozart: String Quartet No. 19 in C Major, Op. 10 No. 6, K. 465 Dissonance: II. Andante cantabile	Mozart String Quartets	https://open.spotify.com/embed/track/5kdo1YLFqSfjTGgxNCwpN9
Wolfgang Amadeus Mozart	Sonata for 2 pianos in D, K.448: 1. Allegro con spirito	Mozart: Music for 2 Pianos; Piano Duets (2 CDs)	https://open.spotify.com/embed/track/3UkKnjU33EiKspyDjNPTOO
Wolfgang Amadeus Mozart	Violin Concerto No. 3 in G Major, K. 216: I. Allegro	Mozart: Violin Concertos Nos. 3 and 5	https://open.spotify.com/embed/track/4Ttwu48n64RiLSLsbfvsVX
Wolfgang Amadeus Mozart	Serenade No. 13 in G Major, K. 525 Eine kleine Nachtmusik: II. Romanze: Andante	Mozart: Kleine Nachtmusik (Eine)   Serenata Notturna   Divertimento No. 10	https://open.spotify.com/embed/track/6u3UVuVTsLY3K1phDc3RH6
Wolfgang Amadeus Mozart	Mozart: Zaide, K. 344/336b, Act 1 Scene 3: No. 3, Arie, Ruhe sanft, mein holdes Leben (Zaide)	Mozart Heroines	https://open.spotify.com/embed/track/3w14gk0C0Vn5elVzbDjrMI
Wolfgang Amadeus Mozart	Adagio in E Major, K. 261	Mozart: Works for Violin & Orchestra	https://open.spotify.com/embed/track/2vBuaUzWANdghLfM1nF0Yw
Wolfgang Amadeus Mozart	Requiem in D minor, K.626: 3. Sequentia: Lacrimosa	Mozart: Requiem; Kyrie in D minor	https://open.spotify.com/embed/track/1mmXDAOAfUJU9b1c5F2xwx
Wolfgang Amadeus Mozart	Piano Sonata No. 11 in A Major, K. 331: III. Rondo alla turca: Allegretto	Mozart: Piano Sonatas, Vol. 4 (Piano Sonatas Nos. 3, 7, 11 and 18)	https://open.spotify.com/embed/track/33GB50O3qfm9Lm7p9k8UXl
Wolfgang Amadeus Mozart	Ave verum corpus	The Music of King's: Choral Favourites from Cambridge	https://open.spotify.com/embed/track/7L36HeoNZeNaTj5O5PpKAV
Wolfgang Amadeus Mozart	Piano Sonata No. 8 in A Minor, K. 310: II. Andante cantabile con espressione	Glenn Gould plays Mozart: The Piano Sonatas (No. 10: Recordings of 1958 & 1970); Fantasias K. 397 & K. 475; Fantasia & Fugue K. 394; Piano Concerto No. 24 K. 491	https://open.spotify.com/embed/track/4e5cryEBKczzZ5aUISNm6u
Wolfgang Amadeus Mozart	Mozart: Piano Concerto No. 21 in C Major, K. 467: II. Andante	Amadeus - Best of Mozart	https://open.spotify.com/embed/track/01QJ0UbSTP9Y49R4Q9qiFs
Wolfgang Amadeus Mozart	Violin Sonata No. 22 in A Major, K. 305: I. Allegro di molto	Mozart: Violin Concertos Nos. 3, 4 & Violin Sonata No. 22	https://open.spotify.com/embed/track/23FTbX8itC4H9SxYiUFP3v
Wolfgang Amadeus Mozart	Symphony No. 6 in F Major, K. 43: IV. Allegro	Mozart: Symphonien Nos. 6, 8, 38, Prague	https://open.spotify.com/embed/track/6rKY18VCrU7y6k1ZEd6NWY
Wolfgang Amadeus Mozart	Don Giovanni, ossia Il dissoluto punito, K.527   Act 2: Don Giovanni, a cenar teco m'invitasti	Mozart: Don Giovanni	https://open.spotify.com/embed/track/4uxvvTbmuTKJky7w2LVXTW
Wolfgang Amadeus Mozart	Violin Concerto No. 3 in G Major, K. 216: III. Rondeau. Allegro	Mozart: Violin Concertos Nos. 3 and 5	https://open.spotify.com/embed/track/6FsZ18UDDTkr1DYVQ3kr5S
Wolfgang Amadeus Mozart	Mass In C, K.317 Coronation: 2. Gloria	Mozart: Coronation Mass ; Exsultate, jubilate; Vesperae Solennes	https://open.spotify.com/embed/track/4Qo0JK0vJfmWe8uX1PWgOe
Wolfgang Amadeus Mozart	Serenade No. 12 in C Minor, K. 388: II. Andante	Mozart: Wind Serenades	https://open.spotify.com/embed/track/5jahnGcLiUJ534BdDmmgwq
Wolfgang Amadeus Mozart	Requiem in D minor, K.626: 3. Sequentia: Confutatis	Mozart: Requiem; Kyrie in D minor	https://open.spotify.com/embed/track/5J3CFaekfy2ZVOGw2Cw7zr
Wolfgang Amadeus Mozart	Serenade in D, K.250 Haffner: 4. Rondo (Allegro)	Mozart: The Great Serenades	https://open.spotify.com/embed/track/5XFuVuVjpJgiZWMpAwB9g2
Wolfgang Amadeus Mozart	Die Zauberflöte, K. 620: Act II: Pa-Pa-Pa-Pa-Pa-Pa-Papagena!	Mozart: Zauberflöte (Die) (The Magic Flute)	https://open.spotify.com/embed/track/4UnxIiplmfTPX564EjCsrP
Wolfgang Amadeus Mozart	Sonata For Piano And Violin In E Minor, K.304: 1. Allegro	Mozart: Violin Sonatas K.301, 304, 376 & 526	https://open.spotify.com/embed/track/6giz82ama99FWnAzbC6sV2
Wolfgang Amadeus Mozart	Requiem in D minor, K.626: 1. Introitus: Requiem	Mozart: Requiem; Kyrie in D minor	https://open.spotify.com/embed/track/3V4FF9d8nBWfFR3fJ8uXEp
Wolfgang Amadeus Mozart	Divertimento in B-Flat Major, K. Anh. 227: I. Allegro	Mozart: Wind Serenades	https://open.spotify.com/embed/track/3ZC6ibxbELAePyeC9zrekg
Wolfgang Amadeus Mozart	Die Zauberflöte, K. 620: Ouverture	Mozart: Zauberflöte (Die) (The Magic Flute)	https://open.spotify.com/embed/track/5XsF5yMccCdhVx8y8mTzNE
Wolfgang Amadeus Mozart	Die Zauberflöte   Act 2: Der Hölle Rache kocht in meinem Herze	Mozart: Die Zauberflöte	https://open.spotify.com/embed/track/74R148YlWFrVqVTM1gjq6A
Wolfgang Amadeus Mozart	Requiem in D minor, K.626: 3. Sequentia: Dies irae	Mozart: Requiem; Kyrie in D minor	https://open.spotify.com/embed/track/2d7C38EFmRjhBoDVQlkBwq
Wolfgang Amadeus Mozart	Die Entführung Aus Dem Serail - Arie : Ach, iche liebte, war so...	Mozart: Opera Arias	https://open.spotify.com/embed/track/6ce2irPKNzScUnTO6NU6GV
Wolfgang Amadeus Mozart	Ein Musikalischer Spass (A Musical Joke), K. 522: IV. Presto	Mozart: Night Music	https://open.spotify.com/embed/track/1JF6A1WXU4ihyJataKSGgF
Wolfgang Amadeus Mozart	Così fan tutte, K. 588: Overture	Mozart: Così Fan Tutte	https://open.spotify.com/embed/track/28xKJRqwWxdc2oRPqptj1G
Wolfgang Amadeus Mozart	Piano Concerto No.20 in D minor, K.466: 1. Allegro	Mozart: Piano Concertos No.20 in D minor, K.466 & No.27 in B flat, K.595	https://open.spotify.com/embed/track/26Sy5Q3KlhTap2zVcAAVFc
Wolfgang Amadeus Mozart	Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio	Mozart: Clarinet Concerto/Debussy: Première Rhapsodie/Takemitsu: Fantasma/Cantos	https://open.spotify.com/embed/track/2fYOyayT80ysO3nxw9lKXn
Wolfgang Amadeus Mozart	Vesperae solennes de confessore, K. 339: V. Laudate Dominum	Mozart: Solemn Vespers	https://open.spotify.com/embed/track/1P4P6FJh734Fh2jF6GZ13A
Wolfgang Amadeus Mozart	Serenade in B-Flat Major, K. 361 Gran Partita: III. Adagio	Mozart: Serenade in B Flat - Gran Partita; Serenade in E Flat	https://open.spotify.com/embed/track/5Zf5prtvv7KRQ1J6kNn4C6
Wolfgang Amadeus Mozart	Symphony No. 41 in C Major, K. 551 Jupiter: I. Allegro vivace	Mozart: Symphonies Nos. 25, 32 and 41	https://open.spotify.com/embed/track/7zrjXpTiMLft7pocXKTw4f
Wolfgang Amadeus Mozart	Le nozze di Figaro, K. 492: Sinfonia	Mozart: Nozze Di Figaro (Le) (The Marriage of Figaro)	https://open.spotify.com/embed/track/4rjnWmrSRqXVkFWdKMG3pV
Wolfgang Amadeus Mozart	Piano Sonata No.15 In F, K.533/494: 1. Allegro, K.533 - 2002 Recording	Mozart: Piano Sonatas K.310, K.311 & K.533/494	https://open.spotify.com/embed/track/4pwpFOJfxFcKNTIAjMPbLw
Wolfgang Amadeus Mozart	Mozart: Horn Concerto No. 4 in E-Flat Major, K. 495: II. Romance. Andante cantabile	Mozart Horn Concertos	https://open.spotify.com/embed/track/5fz765COUg9h2zX2g19Nid
Wolfgang Amadeus Mozart	Mozart: Horn Concerto No. 4 in E-Flat Major, K. 495: III. Rondo. Allegro vivace	Mozart Horn Concertos	https://open.spotify.com/embed/track/6lahDdvnop8ywxGtohMVEm
Wolfgang Amadeus Mozart	String Quartet No.19 In C, K.465 - Dissonance: 3. Allegretto	Mozart: The Haydn Quartets	https://open.spotify.com/embed/track/43bXHIc6QZLBEdr2c7VNvo
Wolfgang Amadeus Mozart	Klavierstück in F Major, K. 33b	Piano Magic	https://open.spotify.com/embed/track/5O7SV284GeCFqs0wGfpYqb
Wolfgang Amadeus Mozart	Serenade No. 13 in G Major, K. 525 Eine kleine Nachtmusik: I. Allegro	Mozart: Kleine Nachtmusik (Eine)   Serenata Notturna   Divertimento No. 10	https://open.spotify.com/embed/track/7kCQHbrTpu7lzm22uGMKMG
Wolfgang Amadeus Mozart	Don Giovanni, K. 527: Overture	Mozart: Don Giovanni	https://open.spotify.com/embed/track/1BV6DvEvU0GgvJHFgU8IN6
Wolfgang Amadeus Mozart	Violin Concerto No. 4 in D Major, K. 218: 1. Allegro	Mozart: Violin & Wind Concertos	https://open.spotify.com/embed/track/3Vlzg3ZIrn6r26UZxwxawi
Wolfgang Amadeus Mozart	Piano Sonata No. 16 in C Major, K. 545 Sonata facile: 1. Allegro	Piano Book (Deluxe Edition)	https://open.spotify.com/embed/track/51xHvAUYQfhY29GcGlBM0n
Claudio Monteverdi	Madrigals, Book 8 (Madrigali guerrieri et amorosi...libro ottavo), Madrigali amorosi, Altri canti di Marte: 'Altri canti di Marte, e di sua schiera'	Claudio Monteverdi: The Eighth Book of Madrigals - Madrigals of Love	https://open.spotify.com/embed/track/0icDoAiIvGfPqWp9sYqIzP
Claudio Monteverdi	Come dolce oggi l'auretta, SV 173	Monteverdi: La dolce vita	https://open.spotify.com/embed/track/7cUxZjBJC0eUsBfzaCIK3W
Claudio Monteverdi	Parlo, miser, o taccio?	Monteverdi, C.: Madrigals, Book 7, Concerto (Il Settimo Libro De Madrigali, 1619)	https://open.spotify.com/embed/track/3BbIZPGl7TGEiUARCLlTyy
Claudio Monteverdi	Anima dolorosa	Monteverdi: Madrigals, Book 4	https://open.spotify.com/embed/track/6U3woKlkK04UMGxGvmx05u
Claudio Monteverdi	Madrigals, Book 8 (Madrigali guerrieri et amorosi...libro ottavo), Madrigali amorosi, Altri canti di Marte: 'Due begli occhi fur l'armi, onde traffitta'	Claudio Monteverdi: The Eighth Book of Madrigals - Madrigals of Love	https://open.spotify.com/embed/track/614S92anLRz2zZC6FaDFPA
Claudio Monteverdi	Monteverdi: L'incoronazione di Poppea, SV 308, Act 3: Pur ti miro (Neron, Popea)	Monteverdi: Teatro d'amore	https://open.spotify.com/embed/track/5NinL2jNwjeRpHwTFeRSv9
Claudio Monteverdi	L'Orfeo - Act 1: Lasciate i monti	Monteverdi: 1610 Vespers/Madrigals/Orfeo	https://open.spotify.com/embed/track/4ELG5wARGGRJJZdz3uvOZf
Claudio Monteverdi	Se tu mi lasci, perfida, tuo danno: Se tu mi lassi, perfida, tuo danna	Monteverdi, C.: Madrigals, Book 2 (Il Secondo Libro De' Madrigali, 1590)	https://open.spotify.com/embed/track/1rA9SDmym4wkkBXfVjhyGq
Claudio Monteverdi	Rimanti in pace a la dolente e bella: 2a parte - Ond'ei, di morte la sua faccia impressa	Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592)	https://open.spotify.com/embed/track/5rBCSSBdpWN0onafBkXxtw
Claudio Monteverdi	O dolce anima mia, dunque e pur vero	Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592)	https://open.spotify.com/embed/track/0VGJKVwjNEb8f6GYRrW0Vq
Claudio Monteverdi	Vattene pur, crudel, con quella pace: 3a parte - Poi ch'ella in se torno, deserto e muto	Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592)	https://open.spotify.com/embed/track/6gfuSo7FBx3GmYyjHBXLUv
Claudio Monteverdi	A quest'olmo, a quest'ombre	Monteverdi, C.: Madrigals, Book 7, Concerto (Il Settimo Libro De Madrigali, 1619)	https://open.spotify.com/embed/track/5OBYR1RLIc3LA305TQCrxa
Claudio Monteverdi	Vespro della beata vergine, SV 206: Faux-bourdon Domine ad adjuvandum me	Monteverdi: Vespro	https://open.spotify.com/embed/track/0WwuT2qefwJQPoKWCQ6Ez0
Claudio Monteverdi	Madrigals, Book 7: Tirsi e Clori, SV 145	Monteverdi Sessions	https://open.spotify.com/embed/track/4cQLaPSdYVMX78Mfej26zv
Claudio Monteverdi	Ch'io non t'ami, cor mio?	Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592)	https://open.spotify.com/embed/track/0kt5qCvozB95rwbbH2HXut
Claudio Monteverdi	Antiphona: Laetatus sum (Psalmus 121)	Monteverdi: Vespro della beata Vergine	https://open.spotify.com/embed/track/7BDoSNk2F9BIbqVbWN6TY2
Claudio Monteverdi	Monteverdi : Orfeo : Act 1 Rosa del ciel, vita del mondo [Orfeo]	Monteverdi : Orfeo	https://open.spotify.com/embed/track/3RqsefF1qXGYgDql167Fvh
Claudio Monteverdi	Monteverdi: Madrigals, Book 8: Lamento della ninfa, SV 163: IV. Amor	Monteverdi: Teatro d'amore	https://open.spotify.com/embed/track/7tWqMDmmO2w21QqFpuJcu8
Claudio Monteverdi	Monteverdi: L'Orfeo, favola in musica, SV 318, Prologue: Toccata	Monteverdi: Orfeo	https://open.spotify.com/embed/track/3KnRtRDJDQDmEApy7cicTG
Claudio Monteverdi	Che se tu se’il cor mio	Monteverdi: Madrigals, Book 4	https://open.spotify.com/embed/track/3AZm2T3FWsB1PJKKgvXoCd
Claudio Monteverdi	Scherzi musicali, cioè arie, et madrigali in stil recitativo: Zefiro torna, SV 251	The Beauty Of Monteverdi	https://open.spotify.com/embed/track/2H8ovTucYP9RF4bFpLFKwT
Claudio Monteverdi	Symphonia: Tempro la cetra	Monteverdi, C.: Madrigals, Book 7, Concerto (Il Settimo Libro De Madrigali, 1619)	https://open.spotify.com/embed/track/4c7OLvRsFqlugtJWZxOC8O
Claudio Monteverdi	Quarto libro de madrigali: Io me son giovinetta, SV 86	The Beauty Of Monteverdi	https://open.spotify.com/embed/track/28ittXgG3F3R7Ib31NGzvA
Claudio Monteverdi	Il ritorno d'Ulisse in patria, SV 325, Act I: Prologue. Mortal cosa son io	Monteverdi: Il ritorno d'Ulisse in patria, SV 325	https://open.spotify.com/embed/track/7MAQyVcWSW93p5pMlDLSzo
Claudio Monteverdi	Madrigals, Book 5, SV 94–106: Cruda amarilli, SV 94	Monteverdi: Madrigals, Books 5 & 6	https://open.spotify.com/embed/track/4BB4YwowXQZbFMAy5nGwQL
Claudio Monteverdi	Selva morale e spirituale, SV 252-288: Dixit Dominus secondo, SV 264	Monteverdi: Selva morale e spirituale	https://open.spotify.com/embed/track/7tPW5yMQEf9CFJDwQfuAKl
Claudio Monteverdi	Canzonette a tre voci, SV 1-21: I. Qual si può dir, SV 1	Monteverdi: Canzonette a tre voci, Venice 1584	https://open.spotify.com/embed/track/6SUVwrQV13zfz5mnsmZS6S
Claudio Monteverdi	Anima mia, perdona	Monteverdi: Flaming Heart - Madrigals	https://open.spotify.com/embed/track/5SPpZnvO60KkoxxmMXBWS0
Claudio Monteverdi  Sancta Maria succurre miseris   Sancta Maria succurre miseris   https://open.spotify.com/embed/track/41a0au49u185BMXmQ8f6IQ   
Claudio Monteverdi	Crudel, perche mi fuggi	Monteverdi, C.: Madrigals, Book 2 (Il Secondo Libro De' Madrigali, 1590)	https://open.spotify.com/embed/track/1zc0j1RPsiI622Gbb1JrbI
Claudio Monteverdi	Monteverdi: Madrigals, Book 8: Ballo, SV 154b	Monteverdi: Teatro d'amore	https://open.spotify.com/embed/track/5BSMABm5nhqrCwyVPfCCi8
Claudio Monteverdi	Madrigals, Book 5, SV 94–106: Ecco, piegando le ginocchie a terra, SV 97d	Monteverdi: Madrigals, Books 5 & 6	https://open.spotify.com/embed/track/57w39mgj8zWcb4hJUE7Fqs
Claudio Monteverdi	Quel augellin che canta	MONTEVERDI: Madrigali Erotici e Spirituale	https://open.spotify.com/embed/track/5cm24JXzXtMDYbjiNCg4si
Claudio Monteverdi	Gira il nemico insidioso Amore	Monteverdi, C.: Madrigals, Book 8 (La Venexiana)	https://open.spotify.com/embed/track/6JVUthLX4OM3YJl1z6qrT1
Claudio Monteverdi	Vespro della Beata Virgine - Arr. Philip Pickett: Versiculum: Deus in adiutorium	Monteverdi: 1610 Vespers/Madrigals/Orfeo	https://open.spotify.com/embed/track/2W8HoSQZNvdRIBDOiThlfs
Claudio Monteverdi	Il quarto libro de madrigali (1603): Si ch'io vorrei morire	Monteverdi: Madrigals	https://open.spotify.com/embed/track/3ABmvFyXpzAZdxxuInVKo5
Claudio Monteverdi	Lumi, miei cari lumi	Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592)	https://open.spotify.com/embed/track/7r1F6WKz6EWfFNzMCtLKv7
Claudio Monteverdi	Dolcissimi legami di parole amorose	Monteverdi, C.: Madrigals, Book 2 (Il Secondo Libro De' Madrigali, 1590)	https://open.spotify.com/embed/track/5spjJZLFkFlPF973CGqSC4
Claudio Monteverdi	Vespro della beata Vergine (1610): Concerto - Duo Seraphim	Vespro della beata Vergine 1610	https://open.spotify.com/embed/track/1TBWQPWMbaEoXabONiwQyo
Claudio Monteverdi	L'Orfeo, Atto secondo: V. Tu se’ morta	Claudio Monteverdi: L'Orfeo	https://open.spotify.com/embed/track/0p7DdR53ZAxHTaqsE2GGb3
Claudio Monteverdi	Missa in illo tempore: Sanctus	Monteverdi: Missa in Illo Tempore Magnificat a 6 Voci	https://open.spotify.com/embed/track/7e1kUDeHTWdTPVTcmPzoXm
Claudio Monteverdi	Monteverdi: L'Orfeo, favola in musica, SV 318, Prologue: Ritornello … Dal mio permesso amato a voi ne vegno (La Musica)	Monteverdi: Orfeo	https://open.spotify.com/embed/track/0coxsqGqjdmlPIh8Cx2vWd
Richard Wagner	Lohengrin: Prelude	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/2x6mect1PKsrxXmsg2O23B
Richard Wagner	Parsifal   Act 3: Wie dünkt mich doch die Aue heut so schön - Karfreitagszauber	Wagner: Parsifal - Highlights	https://open.spotify.com/embed/track/4YdLA4kxmuaJEMhXOYfbHD
Richard Wagner	Lohengrin, WWV 75: Mein lieber Schwan!	Wagner: Essentials	https://open.spotify.com/embed/track/2WSJaKbu2e3wfM4FuJh2fz
Richard Wagner	Tannhäuser, WWV 70   Act 3: Allmächt'ge Jungfrau, hör mein Flehen!	Richard Strauss: Four Last Songs   Wagner: Arias from Tannhäuser	https://open.spotify.com/embed/track/3HoO8VUfyXwkgqwaIrVM7u
Richard Wagner	Tannhauser, Act II: Entrance of the Guests	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/49AlzX6xEt4s9NSS9jrjd9
Richard Wagner	Wesendonck Lieder, WWV 91: Der Engel	Wagner	https://open.spotify.com/embed/track/19vO5SGuRIzG8bHpgnTHee
Richard Wagner	Lohengrin: Treulich gefuhrt ziehet dahin	Wagner, R.: Scenes From Lohengrin and Siegfried	https://open.spotify.com/embed/track/77Vw9pWmr1T9V9cs1RuU6l
Richard Wagner	Siegfried Idyll, WWV 103	Wagner: Concert Overtures	https://open.spotify.com/embed/track/2Pv8x9h2XxsMtnOsLxwHG9
Richard Wagner	Die Meistersinger von Nürnberg, WWV 96   Act 3: Selig, wie die Sonne	Wagner: Die Meistersinger von Nürnberg	https://open.spotify.com/embed/track/12i2QXRtwdx7QTL4IDojIp
Richard Wagner	Das Rheingold, WWV 86A, Scene 4: Abendlich strahlt der Sonne Auge (Live)	Wagner: Das Rheingold, WWV 86A	https://open.spotify.com/embed/track/2eRxuKaWG2FJy6Q5FuquT2
Richard Wagner	Die Walküre, WWV 86B   Act 1: Schläfst du, Gast?...Der Männer Sippe saß hier	Wagner: Die Walküre	https://open.spotify.com/embed/track/5BDIQEtnvYf4A2VJvt3TP7
Richard Wagner	Die Walküre, WWV 86B   Act 3: Hier bin ich, Vater	Wagner: Die Walküre	https://open.spotify.com/embed/track/2MmgNZf4BX1iTA7zIoGOCI
Richard Wagner	Parsifal   Act 2: Komm, holder Knabe!	Wagner: Parsifal - Highlights	https://open.spotify.com/embed/track/0llxF5eXpRCLncvKnV5RdU
Richard Wagner	Wagner: Tristan und Isolde, Act 2: Einsam wachend in der Nacht (Brangäne)	Wagner : Tristan und Isolde	https://open.spotify.com/embed/track/7hVykp1rVnRwGrjJkURE3q
Richard Wagner	Siegfried, WWV 86C, Act I: Prelude	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/7yYMZNTvsJnFLjij7uc8GN
Richard Wagner	Parsifal: Act III: Good Friday Spell	Wagner: Orchestral Excerpts, Vol. 2	https://open.spotify.com/embed/track/7rarGAvKNJNzy4ryR2oro5
Richard Wagner	Lohengrin, WWV 75   Act 3: Atmest du nicht mit mir die süßen Düfte?	Wagner: Lohengrin (Highlights)	https://open.spotify.com/embed/track/6WIBfonmEpRgXQiaJNXctQ
Richard Wagner	Tristan und Isolde   Act 3: Mild und leise wie er lächelt	Wagner: Tristan und Isolde	https://open.spotify.com/embed/track/4SkJKfnGhQCikozqxyNXjP
Richard Wagner	Götterdämmerung, WWV 86D, Prologue: Vorspiel	Wagner: Götterdämmerung, WWV 86D	https://open.spotify.com/embed/track/4TYGGH9PYjjyNI5CzK2u44
Richard Wagner	Die Walküre, WWV 86B   Act 1: Wes Herd dies auch, hier muß ich rasten	Wagner: Die Walküre	https://open.spotify.com/embed/track/6f5EgLutvqBPnBOAFKhEjd
Richard Wagner	Symphony in C Major: II. Andante ma non troppo, un poco maestoso	Wagner: Symphony in C Major, Tristan und Isolde, Siegfried Idyll	https://open.spotify.com/embed/track/63LuatqjEm6RW3i469H4W0
Richard Wagner	Die Walküre, WWV 86B   Act 3: Hojotoho! Heiaha!	Wagner: Die Walküre	https://open.spotify.com/embed/track/0aStTOTxkS2vFyqJOfPf3d
Richard Wagner	Siegfried, WWV 86C, Act III: Siegfried! Siegfried! Seliger Held!	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/3Qi23PJACRZ8zv6G8IvBGS
Richard Wagner	Lohengrin, Act III: Prelude	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/2H4ebPbSQ1NqOYOUU5D2VM
Richard Wagner	Parsifal: Parsifal, Act I: The Journey to Montsalvat (The Castle of the Guardians of the Grail)	Wagner, R.: Opera Choruses	https://open.spotify.com/embed/track/0TJng3UXAI0u7eyiD201eg
Richard Wagner	Tannhauser, Introduction to Act III: Tannhauser's Pilgrimage	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/0AtB50yvbfslJAoMzRvbEq
Richard Wagner	Siegfried, WWV 86C, Act II: Prelude	Wagner: Siegfried, WWV 86C	https://open.spotify.com/embed/track/5mGFLrN7GuOwuXejBnZBr2
Richard Wagner	Parsifal: Prelude to Act I	Wagner, R.: Orchestral Highlights From Operas	https://open.spotify.com/embed/track/3M7eO8yERmLBSnTpg3p3RV
Richard Wagner	Eine Faust-Ouvertüre	Wagner: Overtures - Marches - Symphony in E - Siegfried Idyll	https://open.spotify.com/embed/track/26zgOGJ3HqyB7klpPGE4kb
Richard Wagner	Tristan und Isolde, WWV 90: Act I Scene 3: O Wunder! Wo hatt' ich die Augen? (Brangane, Tristan)	Wagner, R.: Tristan Und Isolde	https://open.spotify.com/embed/track/4cgx0zIWlLYXCXphMlFEzG
Richard Wagner	Tannhäuser, WWV 70   Act 2: Dich, teure Halle, grüß ich wieder	Richard Strauss: Four Last Songs   Wagner: Arias from Tannhäuser	https://open.spotify.com/embed/track/5dBHELm9dGc3kKsPeYIYKd
Richard Wagner	Wagner : Die Walküre : Act 1 Winterstürme wichen dem Wonnemond [Siegmund]	Wagner : Die Walküre [Bayreuth, 1991]	https://open.spotify.com/embed/track/7BpJ4Nw58bkmf2awhplYyM
Richard Wagner	Götterdämmerung, WWV 86D, Prologue: Siegfrieds Rheinfahrt	Wagner: Götterdämmerung, WWV 86D	https://open.spotify.com/embed/track/5loYnrcJ1XTIbs0MXKntlr
Richard Wagner	Die Meistersinger von Nürnberg, WWV 96   Act 3: Morgenlich leuchtend	Wagner: Die Meistersinger von Nürnberg	https://open.spotify.com/embed/track/001eyxfoYptAWzvF4ewLrR
Richard Wagner	Die Meistersinger von Nürnberg, Act 3: Prelude (Orchester)	Wagner: Die Meistersinger	https://open.spotify.com/embed/track/2pQdZKD3zuOfQKRYjMFjf3
Richard Wagner	Wesendonck Lieder, WWV 91: Schmerzen	Wagner: Wesendonk Lieder; Tristan & Isolde: Prelude & Liebestod	https://open.spotify.com/embed/track/6LkfxwQWOxY9cfQc1Zn8GJ
